id,created_at,text,fav,RT
308826075067191296,2013-03-05 06:27:28+00:00,"OH @sfgirl ""There are a lot of Indian people in this call center"".",10,2
308633010402623488,2013-03-04 17:40:18+00:00,"Looks like in about two months @sfgirl, @andrew_drinks and I will be sitting down in Copenhagen to dine at Noma. Super exciting.",10,2
308182238741282816,2013-03-03 11:49:06+00:00,"Also, between @AuPieddeCochon, Garde Manger, and Le Gros Jambon, I'm extremely well fed for the next month or so.",11,1
308181899753435136,2013-03-03 11:47:45+00:00,"Heading home after a great #confoo, thanks to @afilina and @ylarrivee for organizing. Global Entry helping avoid morning airport rush.",10,0
308077437982494721,2013-03-03 04:52:39+00:00,Oh. My. God. The real closer of the night.... (Samuel Adams Utopias (2009)) http://t.co/TRRohCyu9T #photo,13,0
308002120647454720,2013-03-02 23:53:22+00:00,"Poutine &amp; burger with Coca-Cola mayo, fried pickles, and caramelized onions at Le Gros Jambon. Yum. http://t.co/oBCsRCxjDp",15,0
307639796573032448,2013-03-01 23:53:37+00:00,"Delicious food &amp; drinks with @coates, @preinheimer, and @schmalliso. (@ Le Garde-Manger) http://t.co/kW5vUcAp1z",13,1
307558309530050561,2013-03-01 18:29:50+00:00,"Sweet, I won the actual 3D print of myself from @DraftPrint3D! Big thanks to them and #webnotwar for mini-me. http://t.co/4uyk1CvMLk",16,1
307508050938458112,2013-03-01 15:10:07+00:00,Having a 3D scan of myself from @DraftPrint3D and #webnotwar is both awesome and eerie. /cc @devora_ http://t.co/DwMvqgqREr,12,1
307500115176857600,2013-03-01 14:38:35+00:00,I'm giving a talk about machine learning in Fontaine F at 11:00. Come see how to teach computers to classify good from bad. #confoo,11,0
307479555231330304,2013-03-01 13:16:53+00:00,Morning #confoo! Last day to come see @AppDynamics next-gen application performance management tools and enter to win Bose QC headphones!,9,2
307371395367727104,2013-03-01 06:07:05+00:00,"Tonight @coates, @jennahoff, and @preinheimer did the Montréal hat trick: @AuPieddeCochon, @Brasseries_DDC, and late night Fairmount bagel.",10,0
307326049811824641,2013-03-01 03:06:54+00:00,"Meal tonight: deep fried foie gras, black truffle cheese sando, pig ribs, duck confit and 100g of foie gras. Meat sweats are coming.",14,2
307311090533019648,2013-03-01 02:07:28+00:00,"Black truffles in every appetizer FTW. RT @coates: At @aupieddecochon for the annual 10,000 kCal meal. Bring on the meat sweats!",9,0
307242165845766147,2013-02-28 21:33:35+00:00,Some really cool 3D prints from @DraftPrint3D at #confoo. http://t.co/rhUvih1jOR,11,0
307225616896385024,2013-02-28 20:27:49+00:00,Just got a 3D scan of myself (and possibly a 3D print) from @DraftPrint3D at #webnotwar #confoo lounge. Might use it for my Twitter avatar.,9,0
307189418794569728,2013-02-28 18:03:59+00:00,Sliced up some fruit this morning on Kinect at #confoo during downtime at @AppDynamics booth. http://t.co/xhEMsaD86I,10,2
307122825972563968,2013-02-28 13:39:22+00:00,3D printer producing someone's scanned visage at Microsoft's #webnotwar booth. @draftprint3D http://t.co/E0xPRZpRWM,9,0
307115963101364224,2013-02-28 13:12:06+00:00,"Hey #confoo folks, your app giving you trouble in production? Come by the @AppDynamics booth to see how to easily diagnose the problems.",9,3
306996499877883905,2013-02-28 05:17:23+00:00,Late night debugging powered by wine. Yay.,15,0
306864928453701632,2013-02-27 20:34:35+00:00,"Um, wat?? http://t.co/OFhHYNHxEf",17,10
306599239167930368,2013-02-27 02:58:49+00:00,"Met up with @jperras, @coates, @derickr and others at Benelux and plotting how to divide pig's head at @AuPieddeCochon on Thursday. #confoo",13,0
306497449168601088,2013-02-26 20:14:20+00:00,"NHC comp registration is either running on hamster wheels or Ruby. Either way, it's crap. http://t.co/qZ4YB6qPck /cc @coates @Homebrewchef",8,1
306427311350247424,2013-02-26 15:35:38+00:00,At ✈SFO waiting to fly to Montréal for @ConfooCA. Muling some delicious beer and [redacted] for @coates.,8,0
306415494095851521,2013-02-26 14:48:41+00:00,"RT @tavallai: Quite the pickup line… “@ReneRedzepiNoma: Anybody up for a round of prolonged, uncontrollable, oily anal leakage? http://t ...",0,1
305787200484823040,2013-02-24 21:12:04+00:00,And this is why I do everything I can to not fly economy. #godhelpyouifyouleanyourseatback http://t.co/LlCYifNVwy,12,2
305471745849171968,2013-02-24 00:18:34+00:00,"Big thanks to @andrew_drinks for a short, but very nice session at @CASK_PUB_SW1, including a gift bottle of Wild Beer Modus Hoperandi.",10,0
305279923172552706,2013-02-23 11:36:20+00:00,"If you saw my #phpuk13 Machine Learning talk, please leave feedback - helps improve it for future iterations. http://t.co/HZezPbkNuf",10,4
305241483664031744,2013-02-23 09:03:35+00:00,Morning shots at #phpuk13 http://t.co/2ALWCmhL2F,11,0
304986042237349888,2013-02-22 16:08:33+00:00,Slides for Small Data Machine Learning are now available at https://t.co/qxdRXSG8EU. Go forth and classify! #phpuk13,16,6
304930615638228992,2013-02-22 12:28:18+00:00,Super excited to give my machine learning talk in the main room at @theBreweryVenue at 14:30. Get coffee post-lunch to stay alert!  #phpuk13,11,1
304881532261253122,2013-02-22 09:13:16+00:00,The main track room at #phpuk13 is *awesome*. http://t.co/D4bWvGks4v,14,2
304665136482897920,2013-02-21 18:53:23+00:00,Fancy place for #phpuk13 speakers dinner. (@ Beach Blanket Babylon) [pic]: http://t.co/jNgLLlAg11,13,0
304579555606294529,2013-02-21 13:13:19+00:00,Looks like @EustonTap got its delivery of tasty California beer today. http://t.co/n5ido1mzSr,13,0
304242479526445056,2013-02-20 14:53:54+00:00,"SFO ✈ JFK ✈ LHR, off to @PHPUKConference I go...",15,0
303404963659407360,2013-02-18 07:25:55+00:00,Mesquite smoked Manhattan. Smells and tastes like bacon. http://t.co/DTo6kNcP,19,0
303065720336547840,2013-02-17 08:57:53+00:00,"""What the hell is this, champagne?"" asks the guy on the left after the guy on the right ordered yards of cider. http://t.co/NpjkfBbl",17,0
302230520698400768,2013-02-15 01:39:05+00:00,"As nice as @ubersf is when it works, it's terrible when it fails, because of expectations. 2 drivers canceled, 3rd stuck in traffic.",11,0
302104739657691136,2013-02-14 17:19:17+00:00,RT @scotchblog: You’re the apple of my Islay. #whiskyvalentine,0,2
301920293247668225,2013-02-14 05:06:21+00:00,Hell yeah. — Drinking a Bourbon County Brand Stout (2012) by @GooseIsland — http://t.co/AMUHonkR,11,0
301553946806337538,2013-02-13 04:50:38+00:00,RT @b6n: I literally have no idea how or why anyone uses RHEL/CentOS.,0,11
301394301479444481,2013-02-12 18:16:16+00:00,The Clift Red Room has been taken over by @AppDynamics for our 2013 kick-off conference. Over 200 people people here! http://t.co/UN393NTg,13,0
301174661432090624,2013-02-12 03:43:29+00:00,Best pairing at @DrakesBrewery event at @MissionCheese: blue cheese with Jolly Rodger barleywine. Best cheese: Jasper Hills Farm Windemere.,11,0
301011065330864128,2013-02-11 16:53:25+00:00,"All right, merchants, stop with your incessant ""Valentine flowers"" email spam. You make me feel sad.",14,0
300659053741367297,2013-02-10 17:34:39+00:00,"What other sources, besides Craigslist, do you use for apartment searches in SF?",14,0
300327492571496448,2013-02-09 19:37:08+00:00,"If you got beer problems, I feel bad for you son, I got 99 problems, but Pliny the Younger ain't one. #DIPAfest http://t.co/rG8LFo9w",20,5
299930407355437056,2013-02-08 17:19:16+00:00,Who thought this was a good idea? Regex crossword puzzle. http://t.co/Z7gCNJ0E /via @janl,13,6
299720084300132352,2013-02-08 03:23:31+00:00,Nightmare fuel. http://t.co/fqbhLJAu,12,1
299583851917877248,2013-02-07 18:22:10+00:00,Two things. One: there is a Poutine Week?! Two: NOOOOOOOOO  http://t.co/QHUhirwK,11,0
298823967354003456,2013-02-05 16:02:40+00:00,Visiting a new city for the first time is a singularly sublime experience.,16,1
298476669642084354,2013-02-04 17:02:38+00:00,"Any time I login, Twitter forgets my password and I have to reset which is good for one login only. Twitter people, help?",13,2
298468431374721025,2013-02-04 16:29:53+00:00,RT @eikes: Do I buy a separate radio to listen to different stations? No. I'm not going to download your bullshit app. http://t.co/5qHCg ...,0,14
298248666009980928,2013-02-04 01:56:37+00:00,So the riots are starting now or… what? Just tell me. #superbowl,12,3
298244856826982401,2013-02-04 01:41:29+00:00,RT @russellbrandom: This is when Bane comes out.,0,969
298125782142832640,2013-02-03 17:48:20+00:00,Got my bowl of coffee and I'm happy. (@ Zazie) [pic]: http://t.co/WuTYB6W4,9,0
297528654324461569,2013-02-02 02:15:33+00:00,Welcoming @dotjay to San Francisco with a nice pint of Blind Pig IPA. He's never been to SF before! http://t.co/WgZ5NMCs,13,0
297515343306424320,2013-02-02 01:22:40+00:00,Judy another Friday food delivery at @AppDynamics. http://t.co/mA06f4CG,12,2
297512984933175296,2013-02-02 01:13:17+00:00,"Damn, that means I was one of the ones hit. http://t.co/zNFknBWT",11,1
297512620574003200,2013-02-02 01:11:50+00:00,RT @evangoer: I'm only homicidal towards XML; @a is genocidal.,0,2
297156663440461824,2013-02-01 01:37:24+00:00,RT @jyotibansalsf: Amazing finish to our fiscal year today! So proud of the entire @appdynamics team and what we achieved this year.,0,8
297044684784680960,2013-01-31 18:12:26+00:00,"I am speechless. ""I know your not looking for a new roll however maybe you know a star developer who is.""",11,1
296814371974287360,2013-01-31 02:57:15+00:00,"RT @pintmuse: God, I love beer so much. Sometimes I wish I could marry it...",0,2
296713420751921152,2013-01-30 20:16:06+00:00,"• @FoundersCard fee is going up tomorrow, so lock in the special one here: https://t.co/p8obgNA6. Preview of benefits: https://t.co/cZuXtnZy",11,0
296318852587999232,2013-01-29 18:08:14+00:00,"I understand the motivation, but please leave SFO name alone. http://t.co/A6auDrf5",7,0
296313300243869696,2013-01-29 17:46:10+00:00,Scumbag business practice as illustrated by @babbel: silent subscription renewal without any warnings or notifications to the user.,7,2
296309297980256256,2013-01-29 17:30:16+00:00,Having 1992 Chimay at Kulminator in Antwerp was one of the highlights of #phpbnl13. http://t.co/ZMgaxRHV,13,0
295997863970877442,2013-01-28 20:52:44+00:00,Today we had custom made breakfast burritos at @AppDynamics. Did I mention we also have 34 positions open? http://t.co/2m06katp,9,2
295962216082051072,2013-01-28 18:31:05+00:00,Thank you to all who attended my sessions at #phpbnl13. Humbled that Small Data Machine Learning was called the best talk of the conference.,10,0
295727206200639488,2013-01-28 02:57:15+00:00,The haul from the trip - success. #phpbnl13 http://t.co/Sjne6zpe,12,2
295154049861431296,2013-01-26 12:59:43+00:00,"Those of you who wanted some sample code for the machine learning talk, here you go: https://t.co/ooxvu1V8 #phpbnl13",17,8
295100754493050881,2013-01-26 09:27:57+00:00,"#phpbnl13 people who were at my ML talk, here's the proof that the tool works. http://t.co/yOo9gubh",9,1
295098720482103296,2013-01-26 09:19:52+00:00,"The slides for ""Small Data Machine Learning"" talk are now linked from the #joind.in page. https://t.co/nOcyshbs #phpbnl13",14,1
295052672883625984,2013-01-26 06:16:53+00:00,"I know it's early, but those of you at #phpbnl13 should get some breakfast, coffee, and then come see my machine learning talk at 9 am.",9,0
294901758763888640,2013-01-25 20:17:12+00:00,"RT @mtabini: OH: “So, you have snow in Canada?” “No; we call it ‘The Great White North’ because of our massive cocaine-abuse problem.”",0,11
294844566715113474,2013-01-25 16:29:57+00:00,A really interesting take on why three tier alcohol distribution system in US is actually a good thing. http://t.co/Jajl9DNC,8,1
294759010232569856,2013-01-25 10:49:59+00:00,"Putting finishing touches on my ""Small Data"" Machine Learning talk for tomorrow. #phpbnl13",10,0
294438797486219265,2013-01-24 13:37:34+00:00,In Antwerp. Waiting for Kulminator to open and hoping I have enough time there to still make the train station pick-up. #phpbnl13,9,0
294176204376924161,2013-01-23 20:14:07+00:00,Really excited to be working at @AppDynamics which just raised $50M in Series D to keep growing and kicking ass. http://t.co/46ho7aV3,10,0
294174815093407744,2013-01-23 20:08:36+00:00,RT @BurtonSays: OK @AppDynamics grew by 300% last year and just raised a wheel barrow of cash #spoileralert,0,4
294156997257990144,2013-01-23 18:57:47+00:00,"Hello, Brussels. What will you offer me tonight in terms of food and beer, naturellement?",9,0
293810922676441089,2013-01-22 20:02:37+00:00,Heading out to SFO to board the winged chariots that’ll bring me to my first ever  PHP Benelux conference. #phpbnl13,9,1
292150614643855360,2013-01-18 06:05:09+00:00,"Hey @LocalEditionSF, 40 minute wait for a drink is unacceptable (even if the waitress forgets your order). Train them and bartenders better.",8,0
292149892158218240,2013-01-18 06:02:16+00:00,No one gets hungover after a night at @LocalEditionSF because the drinks take too fucking long.,11,2
291965565076127744,2013-01-17 17:49:49+00:00,"Just logged into my home @plexapp server to convert and sync TV shows to iPad before a trip next week. Hello, future. http://t.co/g3ShtfPk",9,0
291962924854046720,2013-01-17 17:39:20+00:00,These people: http://t.co/E2anaFJc,10,0
291250197076533249,2013-01-15 18:27:12+00:00,"Hey @VirginAtlantic + @richardbranson, thanks for charging me the cost of full ticket in taxes and surcharges for redeeming miles for award.",8,0
290324651618492416,2013-01-13 05:09:25+00:00,OH “I will take any of the Stone beers over any of the Lagunitas ones”.,12,3
289790841407537153,2013-01-11 17:48:15+00:00,"My friends at @FictiveKin just launched @donenotdone, which is going to help me keep track and discover things I want to do, not have to do.",9,0
289772897831092225,2013-01-11 16:36:57+00:00,RT @nicksloan: Glad that people are finally talking about the serious problem of too much violins in America. Been hearing about it on C ...,0,3
289527566153416704,2013-01-11 00:22:05+00:00,Drinking the strongest White Russian of my life at @AppDynamics happy hour.,8,1
289429340091973633,2013-01-10 17:51:46+00:00,RT @evangoer: This piece about fiction also applies to tech writing. Low-quality docs don't save anyone any time. http://t.co/ZbP4RlZX h ...,0,2
289042770436440064,2013-01-09 16:15:41+00:00,"RT @VeryShortStory: A hundred years later, people forgot Google's humble beginnings. Always expanding, now it served more people than ev ...",0,355
287320091861852161,2013-01-04 22:10:22+00:00,I applaud Iceland Air. http://t.co/6vf3aTz6 /cc @OneMileataTime,10,3
287283789703557121,2013-01-04 19:46:07+00:00,"Before @FoundesCard fee goes up to $595, lock in $295 rate to access travel and business discounts + networking. https://t.co/p8obgNA6",5,1
286887570711908352,2013-01-03 17:31:41+00:00,Looks like none of my proposals for IPC Spring Edition in Berlin were accepted. Womp womp.,5,1
286562641630097408,2013-01-02 20:00:32+00:00,"RT @BayAreaSeinfeld: Elaine drinks her first Fernet at a Christmas ""orphans"" dinner. Kramer tries to sell his Yoohoo-based cocktail to t ...",0,4
286516753679396864,2013-01-02 16:58:11+00:00,"RT @janl: “You know what a red line is, don’t you?” — “Yes, but…”http://t.co/hYOSme7ZYou all have been in meetings like this. (via @ ...",0,22
286302777959927809,2013-01-02 02:47:56+00:00,"Wow, Homeland, I did not see that coming. #seasonfinale",6,2
285875099561758720,2012-12-31 22:28:29+00:00,Have 2 spots open on my Oola reservation for 8 pm tonight. $85 = 5 course prix fixe + pre-dinner champagne. DM me if interested.,7,4
285833604305674240,2012-12-31 19:43:36+00:00,"Year-end flight summary: 127,945 miles, 76 flights. Longest: LHR-SIN, 13.5 hours. I flew 0.536x distance to the Moon. http://t.co/bak6L1NN",10,1
285829109660131328,2012-12-31 19:25:44+00:00,Overheard on the Plane: http://t.co/qF4HU48i,6,3
284505287841427456,2012-12-28 03:45:21+00:00,Cocktails &amp; Cards Against Humanity for the first time. (@ The Armory Club w/ @x) http://t.co/ikcbXbPH,19,4
283788400107073536,2012-12-26 04:16:41+00:00,Avec Les Bon Voeux = with best wishes from a Christmas orphan. (at @toronado) [pic] — http://t.co/sOg0a1Fh,7,2
280196401529503744,2012-12-16 06:23:22+00:00,Time to disconnect.,39,11
280156963613069312,2012-12-16 03:46:39+00:00,"Happy birthday, @reneebrincks! (@ Upcider w/ 3 others) http://t.co/OsP9NkZj",6,2
280091499805409280,2012-12-15 23:26:32+00:00,Post office lines are the worst.,7,1
280057392538984448,2012-12-15 21:11:00+00:00,Anyone not seen Skyfall yet and wants to see it today at 4 PM?,5,1
279678150525472768,2012-12-14 20:04:02+00:00,Morning mimosas and cupcakes at @AppDynamics. The weekend has come early. http://t.co/r1LkCWlR,8,3
279643095216295936,2012-12-14 17:44:44+00:00,Great answer about why brute-force attacks on 256-bit keys are infeasible. Bolded part is awesome. http://t.co/XwUmO4dY,10,6
279449266701873152,2012-12-14 04:54:31+00:00,Majestic.  @ Fat Angel Food And Libation http://t.co/QzmnEK8g,5,1
279292067518218241,2012-12-13 18:29:52+00:00,"RT @tavallai: Great video. Except for that obviously fake part where someone ""+1""ed something on Google+ http://t.co/mbQVQhMp",0,2
279276330477051905,2012-12-13 17:27:20+00:00,Created my wishlist on given.to for KickStarter-like contributions to gifts for developers: http://t.co/cnYcSq9j,5,1
278929811995516930,2012-12-12 18:30:24+00:00,"""List the countries you've traveled to in the past 5 years"". Oh joy, this'll take a while.. http://t.co/Rku4gPup",5,1
278922912575127552,2012-12-12 18:02:59+00:00,"Applying for Global Entry, which will come in handy with 2013 trips, and should end up costing $0 thanks to @AmericanExpress Platinum.",5,1
278911303265947648,2012-12-12 17:16:51+00:00,What the.. I don't even.. yikes. http://t.co/Fr6QuMOp,5,0
278708890529583104,2012-12-12 03:52:32+00:00,"Doing my semiannual watching of Lost in Translation, one of my favorites, and reminiscing about Tokyo.",6,0
278694897140244482,2012-12-12 02:56:56+00:00,Truth. RT @Gawker: Your toe shoes look ridiculous. 22 Terrible Things That Must End in 2013: http://t.co/XFOYpIDx,6,2
278564334467166208,2012-12-11 18:18:07+00:00,"I, for one, welcome our burrito-delivering robotic overlords. http://t.co/6NLcjb2s",5,0
278560790519373824,2012-12-11 18:04:02+00:00,NOOOOOOOO! Tokyo's Tsukiji market to close... http://t.co/0aXGVsDy,5,0
278549260474150913,2012-12-11 17:18:13+00:00,"Woot, @getplanwise, a company I've been advising, is profiled on @mashable. Helps you plot out your financial goals! http://t.co/Poe3cRQ5",6,2
278520217410367488,2012-12-11 15:22:49+00:00,I can finally read my Kindle during takeoff? Shocking. http://t.co/2W2IA7ao,6,0
277898549503610881,2012-12-09 22:12:31+00:00,"Finished my last flight of 2012, adding up to over 128K miles this year. (@ San Francisco International Airport (SFO)) http://t.co/6qYcLurT",6,0
277809559605760000,2012-12-09 16:18:55+00:00,"OH ""You can make coffee in the hotel room."" — ""But, but... it's not prepared by bearded men in flannel shirts. It's not coffee!""",8,3
277624057325830145,2012-12-09 04:01:48+00:00,Biggest gyoza I've seen. http://t.co/FW5q9KkH,8,1
277594973904449539,2012-12-09 02:06:13+00:00,Made the first hotel reservation for 2013 to start re-qualifying for @spg Platinum status.,5,0
277562683866349568,2012-12-08 23:57:55+00:00,Experiment: everyone follow @sfgirl.,6,0
277531500931608576,2012-12-08 21:54:01+00:00,Take a Wookie with you. http://t.co/Rra0lEwf,17,10
277468830308122624,2012-12-08 17:44:58+00:00,Enjoying a latte made from the heart. (@ Heart Coffee w/ 2 others) http://t.co/Yt6TOwXl,5,1
277152181772222464,2012-12-07 20:46:44+00:00,"Poll: favorite Portland, OR restaurants?",7,0
277137197189181441,2012-12-07 19:47:11+00:00,RT @LaughingSquid: Museum of Soviet Arcade Machines http://t.co/vNybSXoJ,0,16
276870033974640640,2012-12-07 02:05:34+00:00,Time to have some fun at the @AppDynamics holiday party! (@ Roe Nightclub and Lounge) http://t.co/kZIOJjPL,6,1
276749773233606657,2012-12-06 18:07:42+00:00,"""Gas mileage is measured in square meters."" http://t.co/YrZbdokb",11,1
276745639621169154,2012-12-06 17:51:16+00:00,I just backed 1 Second Everyday App on @Kickstarter http://t.co/i4CRLlUo,6,0
276429938150739968,2012-12-05 20:56:47+00:00,Numb3rs explains IRC. Hilarious. http://t.co/fcZCEccQ /via @tswicegood,8,2
276403593257574400,2012-12-05 19:12:06+00:00,RT @tsimonite: Confused. An internet company called http://t.co/SPDTSAuk has dumped a huge print out of its website on my doorstep.,0,41
276393284358770689,2012-12-05 18:31:08+00:00,RIP Dave Brubeck (1920-2012). Your music and you were legendary. Glad I got to see you play at SFJazz fest once. http://t.co/CzWhh252,5,1
276042218857447424,2012-12-04 19:16:08+00:00,Anyone use mobile hotspot Karma? Feedback? http://t.co/ms7MzaVm,5,0
276014768588992512,2012-12-04 17:27:03+00:00,Patent on unicorns?! When pigs fly! Or are those patented too? http://t.co/mgegclmd /via @grok_,6,4
275985405227192321,2012-12-04 15:30:22+00:00,Sitting between two pretty girls on N-Judah train is a small compensation for all the times this train has screwed me. #sf,8,1
275982821867274241,2012-12-04 15:20:06+00:00,RT @grok_: Someone made a real Pixar lamp robot ♥ http://t.co/7Bixlhm0,0,9
275857748493750273,2012-12-04 07:03:07+00:00,"Scheming about the next mileage award trip, which needs to have a stopover in Copenhagen in May. Decisions, decisions.",6,0
275443727332425728,2012-12-03 03:37:56+00:00,Great to meet and talk travel and points with @tracytimonere @OneMileataTime @WanderngAramean @PointsToPointB @aegt @MilMileSecrets #ftulax,8,2
275074929362358272,2012-12-02 03:12:28+00:00,S'Mores ice cream bar at @fathersoffice with a good dark beer from Craftsman. Yum. http://t.co/xtKSCu8D,10,0
275064911070117888,2012-12-02 02:32:39+00:00,Finally visiting this place. Great burger. — Drinking an Enjoy By 12.21.12 IPA by @StoneBrewingCo at @fathersoffice  — http://t.co/dmYVHHc5,5,0
275049536668442624,2012-12-02 01:31:34+00:00,Amazing selection of whisk(e)us here. Beer list is decent too. (@ The Daily Pint) [pic]: http://t.co/zyoTIMx0,4,1
274738650607128577,2012-12-01 04:56:13+00:00,Hanging out by the pool and fire pit with fellow miles &amp; points nerds @tracytimonere @tpk0211 @aegt and more. #ftulax,6,0
274632409314639873,2012-11-30 21:54:03+00:00,I know why TSA Pre✓™ is called that. It's because that's what it was like to travel before TSA existed.,6,0
274600797373886464,2012-11-30 19:48:26+00:00,"Having a script called ""bootstrap.sh"" in a package called ""boost"" is diabolical, even for non-dyslexics. Well done, maintainers.",4,0
274219188556529664,2012-11-29 18:32:03+00:00,"Okay, if this is real - awesome. Scientists have an idea on how to build a warp drive. http://t.co/ObQPS1qs /via @ljharb",8,1
274212581735018497,2012-11-29 18:05:48+00:00,The world according to San Francisco. It's kind of accurate and I'm sorry for that. http://t.co/CatHhxL4 /via @thrillist,4,1
274199323519098881,2012-11-29 17:13:07+00:00,"RT @Stepto: Yes, dollop is the collective term for noodles. Like a ""hindrance"" of managers or a ""Slow"" of Java code.",0,468
272929522247168000,2012-11-26 05:07:24+00:00,Sir Paul. http://t.co/FZqiw82A,12,0
272925741413437440,2012-11-26 04:52:22+00:00,That thing where you're seeing Sir Paul McCartney live for what's probably the only time in your life. http://t.co/miiWixBN,6,0
272818265087156224,2012-11-25 21:45:17+00:00,Enjoying the beers at great prices. (@ Alibi Room w/ 2 others) [pic]: http://t.co/e1lgBRAa,5,0
272809632848814080,2012-11-25 21:11:01+00:00,Capilano suspension bridge - done. And awesome. http://t.co/FwnsFVZ2,9,0
272571082433781760,2012-11-25 05:23:04+00:00,"Enjoying the Fall Manhattan, with Cinzano and lemon oil. (@ Pourhouse) http://t.co/h1CDFGNi",6,1
272517243504558081,2012-11-25 01:49:08+00:00,"Enjoying good food, beer, and watching pretty all-girl bar crew working it. http://t.co/6MaKpZLO",4,1
272372209857728512,2012-11-24 16:12:49+00:00,Used @CLEAR_me for the first time this morning at SFO. Nice to be swept through directly to the scanner line. WIll try TSA Pre-check next.,6,0
272051105050025984,2012-11-23 18:56:53+00:00,A thank-you present from @sfgirl for minding her apartment during her epic travels. http://t.co/XHcx42tf,8,5
271771928027598848,2012-11-23 00:27:32+00:00,No worries. http://t.co/7OmXPjUS,8,1
271671794325413888,2012-11-22 17:49:38+00:00,Breakfast: salsa-poached eggs on top of ham and avocado and covered with feta cheese and cilantro. http://t.co/XeREPG93,8,1
271509800548978688,2012-11-22 07:05:55+00:00,"Not going to drink any barrel-aged beer from @AleIndustries anymore. Full of diacetyl, if you like that butterscotch taste in your beer.",5,0
271390361258184704,2012-11-21 23:11:18+00:00,RT @kristinaconaway: AppDynamics is looking for a PHP Software Engineer #job #PHP #SFjobshttp://t.co/YX0TslrJ #job,0,3
271358964220960768,2012-11-21 21:06:33+00:00,Spaghetti squash is amazing. How does it know to look like spaghetti?!,4,2
271307404703064064,2012-11-21 17:41:40+00:00,Also remembered that today is my 1 year anniversary at @AppDynamics.,6,0
271307283730952192,2012-11-21 17:41:11+00:00,Today has rapidly become more interesting.,5,0
271302695011381248,2012-11-21 17:22:57+00:00,"As someone who used to work on Unicode projects, I applaud today's XKCD. http://t.co/zWwrE5Q0",6,2
271001914857115648,2012-11-20 21:27:46+00:00,I've just figured out what I want for Christmas. http://t.co/205JqomQ,6,0
270973107060228096,2012-11-20 19:33:17+00:00,I wonder how many kitten tears were shed while this UI was being built. http://t.co/QX350sBr,4,3
270943112401133568,2012-11-20 17:34:06+00:00,Happy to report that I'll be giving 2 talks at the reportedly fantastic @phpbenelux conference in January. #phpbnl13,4,2
270642205637611522,2012-11-19 21:38:24+00:00,"""Casualties were high, but once Eugene was secured the way was open to take Portland."" Ace @quora hypothetical answer. http://t.co/sxmQKtam",5,0
270581362313019392,2012-11-19 17:36:38+00:00,Back to the gym.. http://t.co/nZZKz27L,4,0
270000479352786944,2012-11-18 03:08:25+00:00,Playing piano for the first time in months. Feels good.,6,1
269961351022120961,2012-11-18 00:32:57+00:00,"It's Gnomevember, apparently. http://t.co/M2sKRuhz",9,1
269583210411872256,2012-11-16 23:30:20+00:00,"RT @Pinboard: Heh, Travelocity. ""Please allow 5-10 days for your unsubscribe request to be processed"". Picturing artisanal processing fa ...",0,28
269562309091917824,2012-11-16 22:07:17+00:00,"Great explanation of Euler's identity, e^(i*pi) = -1. Made me finally understand it intuitively. http://t.co/KgVEVxmg",11,4
269489200104087552,2012-11-16 17:16:46+00:00,".@FoundersCard gets better &amp; better: discounts on @StubHub, CLEAR, TripIt Pro, @Dropbox For Teams. Use FCANDR188 for 40% off standard rate.",5,1
269474102174179328,2012-11-16 16:16:47+00:00,I wonder what Jobs would've said about this. http://t.co/zHSeBNYz,5,3
269198747601346560,2012-11-15 22:02:37+00:00,"""pear-to-pear private tracker""",4,0
269187030586626048,2012-11-15 21:16:04+00:00,Despicable. A fashion designer used the work of photographer @sweeteventide without permission or compensation. http://t.co/jZ3fld1L,4,3
268905870392442882,2012-11-15 02:38:50+00:00,.@YelpSF people sure like their cereal. http://t.co/t5JC3LLT,4,0
268548658025340928,2012-11-14 02:59:24+00:00,"That was to commemorate 1,000 distinct beers check-ins. Turning off Twitter syncing now.",6,2
268547775904497664,2012-11-14 02:55:53+00:00,Drinking a Firestone 16 (XVI) Anniversary Ale by @FirestoneWalker at @citybeerstore — http://t.co/5Tf6dpsZ,3,1
268547772091875328,2012-11-14 02:55:52+00:00,I just earned the 'Extraordinary' badge on @untappd! http://t.co/GmZnA2sj,3,0
268467734877175809,2012-11-13 21:37:50+00:00,Most pleasant and painless root canal procedure ever. AAA++++ Would DO Again!,3,1
268405108340060160,2012-11-13 17:28:59+00:00,RT @viktorklang: 128-bit longs in C will be called alalalalalonglonglilonglonglong,0,108
268398085191917568,2012-11-13 17:01:04+00:00,Happy Root Canal Day to me! (being serious),5,0
266664455356694529,2012-11-08 22:12:15+00:00,Good news: I have Vicodin. Bad news: I have a bad toothache.,4,0
266081400053198848,2012-11-07 07:35:23+00:00,RT @BigBirdRomney: 2005 - Obama sworn in as senator. Batman Begins.2008 - Wins Presidency. The Dark Knight.2012 - Wins once again. The ...,0,573
266007853242912769,2012-11-07 02:43:09+00:00,"Consider this people: in case of electoral college tie, given Congress make-up, we may end up with Romney as Pres and Biden as Vice Pres,",7,0
265988014113705984,2012-11-07 01:24:19+00:00,Where are people going for election parties in SF tonight? Currently considering the one at The Independent.,5,1
265923704893095936,2012-11-06 21:08:46+00:00,"""...then the average person in Florida is struck by an average of 29 zeptobales of cocaine per second"". Hilarious. http://t.co/2NPWNnkh",4,0
